x,y,z
-0.0151725355,0.0563840958,0.6131526339
-0.0150237432,0.0547084313,0.6081563926
-0.0148577047,0.0528131405,0.6032031437
-0.0146764944,0.0506798168,0.5982814162
-0.0144813378,0.0482924990,0.5933807181
-0.0142724886,0.0456395030,0.5884916459
-0.0140491613,0.0427154008,0.5836058950
-0.0138095305,0.0395230195,0.5787161834
-0.0135508106,0.0360753026,0.5738161005
-0.0132694227,0.0323968596,0.5688998959
-0.0129612499,0.0285250281,0.5639622253
-0.0126219744,0.0245102835,0.5589978715
-0.0122474821,0.0204158695,0.5540014640
-0.0162503897,0.0166472553,0.5360084918
-0.3337200249,-0.0465241394,1.0783603674
-0.3263339775,-0.0451152560,1.0779222290
-0.3190305028,-0.0436484985,1.0774695477
-0.3118477223,-0.0421314493,1.0770028295
-0.3048185998,-0.0405714749,1.0765225944
-0.2979697576,-0.0389755532,1.0760293337
-0.2913206833,-0.0373501305,1.0755234743
-0.2848833345,-0.0357010046,1.0750053486
-0.2786621170,-0.0340332323,1.0744751572
-0.2726541833,-0.0323510520,1.0739329206
-0.2668499785,-0.0306578178,1.0733784086
-0.2612339535,-0.0289559355,1.0728110433
-0.2557853638,-0.0272467973,1.0722297720
-0.2504790842,-0.0255307116,1.0716329101
-0.2452863862,-0.0238068297,1.0710179584
-0.2401756448,-0.0220730729,1.0703814038
-0.2351129659,-0.0203260706,1.0697185144
-0.2300627476,-0.0185611193,1.0690231466
-0.2249882045,-0.0167721808,1.0682875811
-0.2198518994,-0.0149519329,1.0675024080
-0.2146163328,-0.0130918925,1.0666564805
-0.2092446351,-0.0111826236,1.0657369546
-0.2037014013,-0.0092140403,1.0647294295
-0.1979536861,-0.0071758089,1.0636181966
-0.1919721589,-0.0050578430,1.0623865986
-0.1857323879,-0.0028508778,1.0610174936
-0.1792161984,-0.0005470974,1.0594938068
-0.1724130249,0.0018592178,1.0577991479
-0.1653211566,0.0043710662,1.0559184611
-0.1579487670,0.0069881675,1.0538386714
-0.1503146184,0.0097065205,1.0515492853
-0.1424483421,0.0125181174,1.0490429061
-0.1343902214,0.0154108498,1.0463156259
-0.1261904347,0.0183686286,1.0433672636
-0.1179077583,0.0213717243,1.0402014272
-0.1096077714,0.0243973183,1.0368253914
-0.1013606465,0.0274202405,1.0332497947
0.3292586781,0.8474559641,0.7896482649
0.3306225559,0.8419160017,0.7869226316
0.3320123345,0.8364782233,0.7841608604
0.3334195421,0.8311645892,0.7813741830
0.3348340792,0.8259921882,0.7785737983
0.3362442454,0.8209725182,0.7757706894
0.3376368248,0.8161110840,0.7729754555
0.3389972289,0.8114073126,0.7701981588
0.3403096912,0.8068547631,0.7674481857
0.3415575057,0.8024415915,0.7647341183
0.3427232990,0.7981512148,0.7620636147
0.3437893274,0.7939631180,0.7594432963
0.3447377918,0.7898537436,0.7568786423
0.3455511629,0.7857974120,0.7543738951
0.3462125133,0.7817672315,0.7519319821
0.3467058552,0.7777359669,0.7495544626
0.3470164808,0.7736768476,0.7472415081
0.3471313053,0.7695643081,0.7449919273
0.3470392105,0.7653746596,0.7428032445
0.3467313831,0.7610866947,0.7406718356
0.3462016405,0.7566822302,0.7385931260
0.3454467328,0.7521465864,0.7365618453
0.3444666061,0.7474690003,0.7345723322
0.3432646086,0.7426429617,0.7326188743
0.3418476217,0.7376664561,0.7306960654
0.3402260977,0.7325420968,0.7287991584
0.3384139867,0.7272771244,0.7269243903
0.3364285438,0.7218832570,0.7250692580
0.3342900094,0.7163763790,0.7232327234
0.3320211680,0.7107760636,0.7214153324
0.3296467949,0.7051049380,0.7196192395
0.3271930121,0.6993879081,0.7178481323
0.3246865794,0.6936512734,0.7161070624
0.1593071321,-0.7803247782,0.8655611103
0.1649013760,-0.7802239289,0.8620431183
0.1704524080,-0.7799936348,0.8590223260
0.1759006593,-0.7796075192,0.8565989458
0.1812055909,-0.7790514113,0.8548199839
0.1863453828,-0.7783224322,0.8536846621
0.1913142558,-0.7774268508,0.8531547156
0.1961184801,-0.7763772938,0.8531666636
0.2007720351,-0.7751898256,0.8536436328
0.2052926319,-0.7738812852,0.8545051309
0.2096985092,-0.7724671091,0.8556740282
0.2140061435,-0.7709597341,0.8570807149
0.2182288229,-0.7693675777,0.8586648661
0.2223759299,-0.7676945271,0.8603754720
0.2264527393,-0.7659398427,0.8621698202
0.2304605581,-0.7640983688,0.8640120337
0.2343970646,-0.7621609486,0.8658716146
0.2382567505,-0.7601149537,0.8677222911
0.2420314051,-0.7579448502,0.8695413193
0.2457106032,-0.7556327505,0.8713092762
0.2492821777,-0.7531589225,0.8730102893
0.2527326578,-0.7505022627,0.8746325872
0.2744939695,-0.7667683682,0.8760286746
0.2748411362,-0.7610625742,0.8773888826
0.2752704637,-0.7552524170,0.8787044920
0.2757916231,-0.7493656968,0.8799752023
0.2764016063,-0.7434175276,0.8812079503
0.2770853131,-0.7374111081,0.8824166033
0.2778171836,-0.7313403023,0.8836208031
0.2785635674,-0.7251935094,0.8848440827
0.2792854912,-0.7189581515,0.8861114846
0.2799415222,-0.7126250795,0.8874469724
0.2804904783,-0.7061922677,0.8888709551
0.2808938132,-0.6996673276,0.8903982147
0.2811175698,-0.6930685711,0.8920364635
0.2811338524,-0.6864245788,0.8937856639
0.2809218086,-0.6797724313,0.8956381328
0.2804681390,-0.6731549187,0.8975793570
-0.0336702243,-0.2027687911,2.1168372942
-0.0331692110,-0.1970331563,2.1124245565
-0.0326891280,-0.1913538469,2.1080494488
-0.0322301429,-0.1857464572,2.1037316307
-0.0317920847,-0.1802241115,2.0994886461
-0.0313744116,-0.1747969411,2.0953354418
-0.0309761913,-0.1694716690,2.0912840140
-0.0305960966,-0.1642513129,2.0873431893
-0.0302324164,-0.1591350120,2.0835185388
-0.0298830811,-0.1541179786,2.0798124173
-0.0295457031,-0.1491915719,2.0762241115
-0.0292176302,-0.1443434887,2.0727500794
-0.0288960110,-0.1395580626,2.0693842577
-0.0285778712,-0.1348166664,2.0661184153
-0.0282601976,-0.1300982072,2.0629425301
-0.0279400287,-0.1253797071,2.0598451695
-0.0276145492,-0.1206369610,2.0568138576
-0.0272811857,-0.1158452597,2.0538354160
-0.0269377007,-0.1109801679,2.0508962690
-0.0265822817,-0.1060183407,2.0479827081
-0.0262136222,-0.1009383602,2.0450811133
-0.0258309920,-0.0957215691,2.0421781338
-0.0254342921,-0.0903528742,2.0392608307
-0.0250240929,-0.0848214907,2.0363167868
-0.0246016527,-0.0791215928,2.0333341896
-0.0241689138,-0.0732528409,2.0303018927
-0.0237284779,-0.0672207526,2.0272094619
-0.0232835582,-0.0610368922,2.0240472097
-0.0228379109,-0.0547188579,2.0208062216
-0.0223957485,-0.0482900567,2.0174783773
-0.0219616374,-0.0417792647,2.0140563656
-0.0215403836,-0.0352199830,2.0105336961
-0.0211369122,-0.0286496108,2.0069047042
-0.0207561434,-0.0221084663,2.0031645503
-0.0204028718,-0.0156386952,1.9993092108
0.1256237247,0.2660340543,2.0599347053
0.1218372904,0.2595539458,2.0596057635
0.1181571299,0.2532635310,2.0593157502
0.1146291061,0.2472528819,2.0590630310
0.1112843277,0.2415839688,2.0588441354
0.1081391611,0.2362901439,2.0586542851
0.1051967742,0.2313786617,2.0584880046
0.1024496618,0.2268352467,2.0583397209
0.0998825751,0.2226296558,2.0582042701
0.0974753637,0.2187213039,2.0580772565
0.0952053659,0.2150642603,2.0579552329
0.0930491419,0.2116111889,2.0578357000
0.0909834832,0.2083160603,2.0577169360
0.0889857438,0.2051356668,2.0575976816
0.0870336211,0.2020301097,2.0574767099
0.0851045625,0.1989625149,2.0573523104
0.0831749994,0.1958982681,2.0572217150
0.0812196141,0.1928040627,2.0570804930
0.0792108346,0.1896470341,2.0569219428
0.0771187219,0.1863942085,2.0567365116
0.0749113749,0.1830124414,2.0565112829
0.0725559135,0.1794689459,2.0562295766
0.0700200299,0.1757324311,2.0558707183
0.0672740190,0.1717747848,2.0554100319
0.0642931175,0.1675731474,2.0548191086
0.0610599225,0.1631121605,2.0540663913
0.0575666172,0.1583861225,2.0531180889
0.0538167315,0.1534007777,2.0519394063
0.0498261938,0.1481744825,2.0504960362
0.0456235032,0.1427385569,2.0487558266
0.0412489413,0.1371367121,2.0466905028
0.0367528545,0.1314235472,2.0442773076
0.0321931407,0.1256622116,2.0415004136
0.0276321604,0.1199214183,2.0383519785
0.3687729219,0.9543528480,1.8041815478
0.3711828784,0.9507549975,1.8000135967
0.3735420183,0.9472496961,1.7959093598
0.3758235756,0.9439002951,1.7918934572
0.3780090598,0.9407565585,1.7879789133
0.3800882400,0.9378533358,1.7841679039
0.3820582102,0.9352108775,1.7804536315
0.3839218756,0.9328362972,1.7768228101
0.3856862061,0.9307256687,1.7732582659
0.3873605363,0.9288663142,1.7697412641
0.3889551000,0.9272389600,1.7662533035
0.3904798838,0.9258195636,1.7627772645
0.3919438026,0.9245807222,1.7592979077
0.3933541438,0.9234926613,1.7558018111
0.3947162022,0.9225238569,1.7522768857
0.3960330327,0.9216413804,1.7487116430
0.3973052676,0.9208110797,1.7450943953
0.3985309776,0.9199977135,1.7414125642
0.3997055862,0.9191651588,1.7376522504
0.4008218701,0.9182767937,1.7337981828
0.4018700877,0.9172961336,1.7298341158
0.4028382770,0.9161877587,1.7257436819
0.4037127466,0.9149185237,1.7215116416
0.4044787589,0.9134589894,1.7171254074
0.4051213794,0.9117849697,1.7125766651
0.4056264350,0.9098790483,1.7078628869
0.4059815082,0.9077319082,1.7029885235
0.4061768801,0.9053433154,1.6979656955
0.4062063389,0.9027226292,1.6928142557
0.4060677815,0.8998887551,1.6875611721
0.4057635548,0.8968695108,1.6822392698
0.4053005130,0.8937004372,1.6768854457
0.4046897897,0.8904231381,1.6715385398
-0.0040517447,0.0360103777,1.3479694254
-0.0050207993,0.0389308279,1.3426301255
-0.0060076417,0.0419146419,1.3372656566
-0.0070090907,0.0449377148,1.3318848338
-0.0080229616,0.0479785726,1.3264954101
-0.0090480086,0.0510184203,1.3211035698
-0.0100837823,0.0540408872,1.3157135278
-0.0111304213,0.0570315568,1.3103272569
-0.0121884066,0.0599773880,1.3049443586
-0.0132583085,0.0628661321,1.2995620811
-0.0143405505,0.0656858335,1.2941754851
-0.0154352109,0.0684244769,1.2887777462
-0.0165418721,0.0710698125,1.2833605804
-0.0176595241,0.0736093619,1.2779147689
-0.0187865165,0.0760305842,1.2724307544
-0.0199205512,0.0783211645,1.2668992729
-0.0210587055,0.0804693806,1.2613119837
-0.0221974721,0.0824644989,1.2556620545
-0.0233328051,0.0842971582,1.2499446618
-0.0244601652,0.0859597050,1.2441573710
-0.0210859761,0.1080271424,1.2354083530
-0.0226289309,0.1073216646,1.2298723120
-0.0241236274,0.1065311337,1.2242369806
-0.0255625099,0.1056658889,1.2185120144
-0.0269379337,0.1047365954,1.2127089652
-0.0282422582,0.1037538807,1.2068407698
-0.1581350176,-0.1375288089,0.4420137842
-0.1555547089,-0.1323494203,0.4396190154
-0.1530002867,-0.1272225769,0.4371508870
-0.1504872237,-0.1221688432,0.4346083058
-0.1480280985,-0.1172062848,0.4319911339
-0.1456320884,-0.1123497536,0.4293002246
-0.1433047113,-0.1076103745,0.4265374250
-0.1410478235,-0.1029952383,0.4237055520
-0.1388598580,-0.0985072871,0.4208083507
-0.1367362673,-0.0941453629,0.4178504509
-0.1346701213,-0.0899043826,0.4148373329
-0.1326528027,-0.0857755992,0.4117753192
-0.1306747421,-0.0817469168,0.4086716030
-0.1287261392,-0.0778032340,0.4055343223
-0.1267976254,-0.0739268056,0.4023726836
-0.1248808339,-0.0700976263,0.3991971312
-0.1229688586,-0.0662938511,0.3960195535
-0.1210565897,-0.0624922745,0.3928535081
-0.1191409303,-0.0586688977,0.3897144427
-0.1172208991,-0.0547996028,0.3866198845
-0.1152976343,-0.0508609479,0.3835895656
-0.1133743108,-0.0468310794,0.3806454551
-0.1114559869,-0.0426907379,0.3778116701
-0.1095493907,-0.0384243134,0.3751142441
-0.1076626581,-0.0340208881,0.3725807438
-0.1058050288,-0.0294751888,0.3702397315
-0.1039865060,-0.0247883657,0.3681200900
-0.1022174881,-0.0199685155,0.3662502353
-0.1005083752,-0.0150308826,0.3646572550
-0.0988691611,-0.0099976887,0.3633660224
-0.0973090201,-0.0048975775,0.3623983369
-0.0958359001,0.0002353122,0.3617721459
0.2175255961,1.1775265589,0.9129627865
0.2195087340,1.1719775889,0.9110051449
0.2214411957,1.1665736711,0.9090603283
0.2233064606,1.1613811081,0.9071484620
0.2250944010,1.1564445965,0.9052846769
0.2268013272,1.1517871562,0.9034787701
0.2284293691,1.1474123726,0.9017355445
0.2299854140,1.1433081205,0.9000556078
0.2314798340,1.1394509089,0.8984363848
0.2329252108,1.1358101096,0.8968731253
0.2343352133,1.1323515377,0.8953597426
0.2357237293,1.1290400822,0.8938893824
0.2371042950,1.1258412916,0.8924546886
0.2384898218,1.1227219882,0.8910477830
0.2398925834,1.1196500912,0.8896600204
0.2413244016,1.1165939019,0.8882816073
0.2427969477,1.1135211296,0.8869011894
0.2443220677,1.1103979386,0.8855055216
0.2459120362,1.1071882739,0.8840793261
0.2475796475,1.1038536774,0.8826054310
0.2493380739,1.1003537415,0.8810652509
0.2512004470,1.0966472634,0.8794396316
0.2531791571,1.0926940660,0.8777100307
0.2552849102,1.0884573503,0.8758599525
0.2575256251,1.0839063562,0.8738765078
0.2599052892,1.0790190382,0.8717519317
0.2624229135,1.0737844336,0.8694848773
0.2650717282,1.0682044152,0.8670813108
0.2678387444,1.0622945768,0.8645548690
0.2707047693,1.0560840955,0.8619265955
0.2736449107,1.0496145352,0.8592240417
0.2766295532,1.0429376811,0.8564797941
0.2796257310,1.0361126043,0.8537295545
-0.3471166386,-0.9426178012,0.8019766395
-0.3427995483,-0.9373347553,0.8030455332
-0.3385330734,-0.9319616346,0.8039955637
-0.3343357761,-0.9265018903,0.8048240868
-0.3302248024,-0.9209563587,0.8055302037
-0.3262155622,-0.9153231694,0.8061147266
-0.3223215228,-0.9095978927,0.8065800614
-0.3185541167,-0.9037739246,0.8069300158
-0.3149227568,-0.8978430900,0.8071695395
-0.3114349410,-0.8917964263,0.8073044132
-0.3080964287,-0.8856250933,0.8073409012
-0.3049114625,-0.8793213442,0.8072853879
-0.3018830133,-0.8728794890,0.8071440177
-0.2990130248,-0.8662967755,0.8069223562
-0.2963026398,-0.8595741243,0.8066250902
-0.2937523920,-0.8527166606,0.8062557793
-0.2913623579,-0.8457340000,0.8058166688
-0.2891322635,-0.8386402661,0.8053085684
-0.2870615493,-0.8314538341,0.8047307971
-0.2851494017,-0.8241968142,0.8040811897
-0.2763526288,-0.8134478602,0.8022160554
-0.2692227764,-0.8176142854,0.8000851180
-0.2689659412,-0.8239951505,0.7991043050
-0.2684832726,-0.8287912567,0.7982739572
-0.2677442454,-0.8318028071,0.7977240188
-0.2667543623,-0.8330250806,0.7975556053
-0.2655563699,-0.8326447810,0.7978279795
-0.2642220809,-0.8309880772,0.7985539940
-0.2628378146,-0.8284365322,0.7997042594
-0.2614891656,-0.8253405585,0.8012173684
-0.2602507030,-0.8219599267,0.8030121431
-0.2591830445,-0.8184462846,0.8049986873
-0.2583353217,-0.8148621204,0.8070870704
-0.2577479476,-0.8112166785,0.8091938660
-0.2574503757,-0.8074989568,0.8112465370
-0.2574508789,-0.8036974336,0.8131848908
-0.2577196521,-0.7998063425,0.8149595025
-0.2581735876,-0.7958234603,0.8165289197
-0.2586814877,-0.7917455109,0.8178570356
-0.2591157789,-0.7875689163,0.8189096364
-0.0091290579,0.0489987137,2.0079943486
-0.0103424646,0.0497369365,2.0028351485
-0.0114460076,0.0505300681,1.9975633018
-0.0124439567,0.0513686155,1.9921945965
-0.0133435521,0.0522405612,1.9867436558
-0.0141543534,0.0531319588,1.9812233309
-0.0148875466,0.0540275719,1.9756442640
-0.0155552573,0.0549115129,1.9700146371
-0.0161699069,0.0557678473,1.9643401037
-0.0167436411,0.0565811405,1.9586238947
-0.0172878461,0.0573369321,1.9528670740
-0.0178127628,0.0580221342,1.9470689179
-0.0183272003,0.0586253541,1.9412273846
-0.0188383461,0.0591371470,1.9353396396
-0.0193516686,0.0595502059,1.9294026019
-0.0198709030,0.0598594919,1.9234134761
-0.0203981116,0.0600623103,1.9173702407
-0.0209338102,0.0601583292,1.9112720628
-0.0214771489,0.0601495405,1.9051196155
-0.0220261357,0.0600401568,1.8989152815
-0.0225778922,0.0598364407,1.8926632284
-0.0231289281,0.0595464626,1.8863693542
-0.0236754208,0.0591797887,1.8800411027
-0.0242134893,0.0587471025,1.8736871610
-0.0247394482,0.0582597706,1.8673170556
-0.0252500314,0.0577293676,1.8609406699
-0.0351993560,0.0665922571,1.0398236966
-0.0333409065,0.0655368422,1.0344209139
-0.0314683367,0.0646352489,1.0290179205
-0.0296019682,0.0638870777,1.0236287534
-0.0277626306,0.0632843193,1.0182649682
-0.0259703646,0.0628135065,1.0129351957
-0.0242433174,0.0624578966,1.0076449646
-0.0225969172,0.0621994156,1.0023967404
-0.0210433552,0.0620202155,0.9971901162
-0.0195913555,0.0619037958,0.9920220935
-0.0182461847,0.0618357158,0.9868874066
-0.0170098415,0.0618039678,0.9817788572
-0.0158813696,0.0617990938,0.9766876444
-0.0148572438,0.0618141270,0.9716036876
-0.0139317961,0.0618444181,0.9665159499
-0.0130976583,0.0618873945,0.9614127727
-0.0123462075,0.0619422756,0.9562822337
-0.0116680085,0.0620097606,0.9511125399
-0.0110532488,0.0620916955,0.9458924579
-0.0104921598,0.0621907231,0.9406117792
-0.0099754194,0.0623099250,0.9352618066
-0.0094945227,0.0624524630,0.9298358390
-0.0090421087,0.0626212366,0.9243296209
-0.0086122268,0.0628185718,0.9187417191
-0.0082005277,0.0630459603,0.9130737856
-0.0078043660,0.0633038644,0.9073306681
-0.0074228067,0.0635916009,0.9015203424
-0.0070565342,0.0639073097,0.8956536507
-0.0067076699,0.0642480073,0.8897438519
-0.0063795121,0.0646097160,0.8838060032
-0.9824967703,-0.1456341348,1.2065835732
-0.9808893962,-0.1442461221,1.2061363361
-0.9792158518,-0.1429339886,1.2057085303
-0.9774976512,-0.1416748785,1.2052963134
-0.9757488880,-0.1404530619,1.2048974139
-0.9739780036,-0.1392586419,1.2045109183
-0.9721904962,-0.1380847781,1.2041364502
-0.9703899741,-0.1369269705,1.2037735011
-0.9685784231,-0.1357831870,1.2034209738
-0.9667564438,-0.1346538152,1.2030769029
-0.9649236268,-0.1335412500,1.2027383834
-0.9630789633,-0.1324492968,1.2024017618
-0.9612211802,-0.1313825690,1.2020630766
-0.9593489586,-0.1303459606,1.2017186436
-0.9574610366,-0.1293441943,1.2013656237
-0.9555561887,-0.1283814120,1.2010024184
-0.9536330064,-0.1274607538,1.2006287960
-0.9516893252,-0.1265838658,1.2002457071
-0.9497210702,-0.1257502696,1.1998548015
-0.9477203267,-0.1249565491,1.1994576831
-0.9456726271,-0.1241953659,1.1990549743
-0.9435537990,-0.1234544302,1.1986453055
-0.9413271509,-0.1227156868,1.1982244099
-0.9389421025,-0.1219550856,1.1977845519
-0.9363353865,-0.1211433124,1.1973145281
-0.9334355429,-0.1202477188,1.1968004024
-0.9301706395,-0.1192354166,1.1962269965
-0.9264782051,-0.1180771727,1.1955799636
-0.9223155704,-0.1167514536,1.1948481037
-0.9176684766,-0.1152478423,1.1940254813
-0.9125560506,-0.1135691251,1.1931129175
-0.9070310111,-0.1117316123,1.1921185487
-0.9011750138,-0.1097636277,1.1910573320
-0.8950900655,-0.1077024744,1.1899495865
0.1898502816,-0.4955579369,0.9282235670
0.1873651419,-0.4920940579,0.9281877077
0.1849191342,-0.4886205027,0.9281350906
0.1825182244,-0.4851296300,0.9280600398
0.1801666417,-0.4816145299,0.9279568756
0.1778666647,-0.4780691263,0.9278200817
0.1756184945,-0.4744881812,0.9276444339
0.1734202079,-0.4708672031,0.9274250830
0.1712677870,-0.4672022672,0.9271575904
0.1691552113,-0.4634897641,0.9268379202
0.1670746050,-0.4597260992,0.9264623917
0.1650164258,-0.4559073694,0.9260276051
0.1629696914,-0.4520290496,0.9255303518
0.1609222354,-0.4480857190,0.9249675237
0.1588609933,-0.4440708591,0.9243360353
0.1567723185,-0.4399767523,0.9236327729
0.1546423296,-0.4357945019,0.9228545810
0.1524572912,-0.4315141910,0.9219982929
0.1502040261,-0.4271251841,0.9210608085
0.1478703546,-0.4226165677,0.9200392173
0.1454455493,-0.4179777115,0.9189309585
0.1429207899,-0.4131989222,0.9177340076
0.1402895968,-0.4082721501,0.9164470723
0.1375482147,-0.4031917000,0.9150697808
0.1346959208,-0.3979548946,0.9136028427
0.1317352265,-0.3925626352,0.9120481644
0.1286719500,-0.3870198098,0.9104089041
0.1255151398,-0.3813355081,0.9086894544
0.1222768420,-0.3755230124,0.9068953482
0.1189717119,-0.3695995520,0.9050330886
0.1156164850,-0.3635858259,0.9031099093
0.1122293343,-0.3575053138,0.9011334801
0.3185509341,0.6781986677,1.5249108312
0.3160141662,0.6726328228,1.5208821240
0.3135316360,0.6670864202,1.5168503925
0.3111173524,0.6615770027,1.5128338507
0.3087843902,0.6561202044,1.5088489054
0.3065445672,0.6507292284,1.5049097492
0.3044081725,0.6454144644,1.5010280525
0.3023837542,0.6401832537,1.4972127636
0.3004779695,0.6350398034,1.4934700256
0.2986954976,0.6299852401,1.4898032075
0.2970390102,0.6250177898,1.4862130412
0.2955091954,0.6201330631,1.4826978526
0.2778145880,0.6205334689,1.4758382971
0.2791349306,0.6151576536,1.4731440249
0.2803414205,0.6098316679,1.4704459740
0.2813947004,0.6045934381,1.4677331425
0.2822737655,0.5994657079,1.4649960220
0.2829741064,0.5944561898,1.4622265747
0.2835040600,0.5895593741,1.4594180480
0.2838804321,0.5847593464,1.4565647689
0.2841242526,0.5800330408,1.4536620398
0.2842572182,0.5753535097,1.4507062109
0.2842990646,0.5706929602,1.4476949449
0.2842658768,0.5660254237,1.4446276326
0.2841692022,0.5613289880,1.4415058740
0.2840157798,0.5565875429,1.4383339130
0.2838077046,0.5517919815,1.4351189116
0.2835428841,0.5469408054,1.4318709749
0.2832156846,0.5420401000,1.4286028778
0.2828176957,0.5371028923,1.4253294964
0.2823385624,0.5321479612,1.4220670023
0.2817668367,0.5271982317,1.4188319110
-0.0582859146,0.0370259415,1.5192625712
-0.0578958651,0.0363204974,1.5156040902
-0.0574054031,0.0354897765,1.5119841715
-0.0568701379,0.0346072336,1.5083811955
-0.0563181424,0.0337240169,1.5047805134
-0.0557648694,0.0328760499,1.5011727106
-0.0552203644,0.0320885665,1.4975521243
-0.0546910736,0.0313783007,1.4939158868
-0.0541795411,0.0307537071,1.4902633763
-0.0536845070,0.0302147842,1.4865957526
-0.0532019882,0.0297537947,1.4829154751
-0.0527264625,0.0293569906,1.4792260083
-0.0522507012,0.0290064900,1.4755321344
-0.0517629262,0.0286812648,1.4718412892
-0.0512407992,0.0283567316,1.4681660341
-0.0506433697,0.0280033236,1.4645271264
-0.0499040520,0.0275852097,1.4609558971
-0.0489288837,0.0270606432,1.4574942294
-0.0476036556,0.0263850357,1.4541907996
-0.0458107636,0.0255168642,1.4510934298
-0.0434528362,0.0244253174,1.4482389737
-0.0404770668,0.0230977006,1.4456433816
-0.0368932229,0.0215444560,1.4432948720
-0.0327799606,0.0198002642,1.4411523276
-0.0282775863,0.0179208348,1.4391494822
-0.0235693138,0.0159761879,1.4372038069
0.3761025114,0.8117175979,1.5838216844
0.3748085816,0.8074973744,1.5835407422
0.3734523431,0.8031770341,1.5832545439
0.3720354357,0.7987848146,1.5829315959
0.3705595825,0.7943461943,1.5825425372
0.3690264019,0.7898828405,1.5820607572
0.3674372427,0.7854118336,1.5814627943
0.3657930507,0.7809451896,1.5807285200
0.3640942731,0.7764896810,1.5798411330
0.3623408057,0.7720469427,1.5787870016
0.3605319901,0.7676138361,1.5775554027
0.3586666638,0.7631830348,1.5761382055
0.3567432636,0.7587437898,1.5745295516
0.3547599821,0.7542828256,1.5727255700
0.3527149721,0.7497853203,1.5707241586
0.3506065898,0.7452359184,1.5685248514
0.3484336661,0.7406197302,1.5661287728
0.3461957891,0.7359232708,1.5635386727
0.3438935822,0.7311352975,1.5607590215
0.3415289593,0.7262475089,1.5577961380
0.3391053375,0.7212550750,1.5546583175
0.3366277923,0.7161569775,1.5513559288
0.3341031420,0.7109561453,1.5479014486
0.3315399508,0.7056593848,1.5443094109
0.3289484477,0.7002771123,1.5405962562
0.3263403625,0.6948229079,1.5367800735
0.3237286852,0.6893129181,1.5328802407
0.3211273607,0.6837651459,1.5289169776
-0.7347585484,-0.0718342602,1.1356931332
-0.7287548453,-0.0714199112,1.1327860396
-0.7228232640,-0.0710515445,1.1299583458
-0.7170057318,-0.0707284782,1.1272310294
-0.7113368849,-0.0704484715,1.1246212745
-0.7058428659,-0.0702078019,1.1221421946
-0.7005408296,-0.0700014446,1.1198028232
-0.6954391074,-0.0698233389,1.1176083416
-0.6905379259,-0.0696667158,1.1155604993
-0.6858305328,-0.0695244582,1.1136581650
-0.6813045710,-0.0693894636,1.1118979478
-0.6769435436,-0.0692549821,1.1102748276
-0.6727282322,-0.0691149043,1.1087827436
-0.6686379589,-0.0689639821,1.1074151031
-0.6646516191,-0.0687979719,1.1061651831
-0.6607484435,-0.0686136942,1.1050264126
-0.6569084817,-0.0684090149,1.1039925356
-0.6531128239,-0.0681827563,1.1030576605
-0.6493435986,-0.0679345502,1.1022162155
-0.6455837963,-0.0676646521,1.1014628275
-0.6418169770,-0.0673737343,1.1007921508
-0.6380269257,-0.0670626769,1.1001986701
-0.6341973151,-0.0667323770,1.0996765032
-0.6389414960,-0.0573249228,1.0896000231
-0.6339563440,-0.0584177848,1.0906755140
-0.6289514825,-0.0593752495,1.0917006622
-0.6239383185,-0.0601791774,1.0926473775
-0.6189165008,-0.0608188465,1.0934941113
-0.6138738663,-0.0612906537,1.0942256860
-0.6087878896,-0.0615972135,1.0948325431
-0.6036283875,-0.0617461486,1.0953097041
-0.5983611078,-0.0617488465,1.0956557192
-0.5929517701,-0.0616193862,1.0958718008
-0.5873701056,-0.0613737369,1.0959612395
-0.5815934688,-0.0610292370,1.0959291030
-0.5756096558,-0.0606042860,1.0957821464
-0.5694186593,-0.0601181365,1.0955288204
-0.5630332157,-0.0595906741,1.0951792630
-0.5564781309,-0.0590420911,1.0947451815
-0.5497885102,-0.0584924099,1.0942395768
-0.5430071294,-0.0579608569,1.0936763069
-0.2918162053,-0.4586739737,0.5662651610
-0.2891895383,-0.4524741257,0.5629824010
-0.2865199023,-0.4463101210,0.5597720692
-0.2992906603,-0.4296882057,0.5430192684
-0.2932384128,-0.4254422237,0.5423522488
-0.2875836622,-0.4210746763,0.5415309483
-0.2824363153,-0.4166033084,0.5405250563
-0.2778141487,-0.4120532209,0.5393440809
-0.2736740199,-0.4074522167,0.5380215088
-0.2699419788,-0.4028267710,0.5366002676
-0.2665358287,-0.3981993066,0.5351223214
-0.2633789809,-0.3935868077,0.5336227697
-0.2604071972,-0.3890004742,0.5321275529
-0.2575705924,-0.3844460397,0.5306535183
-0.2548329814,-0.3799244343,0.5292097375
-0.2521700120,-0.3754325822,0.5277992705
-0.2495669243,-0.3709642175,0.5264208825
-0.2470163445,-0.3665106711,0.5250704565
-0.2445162773,-0.3620616160,0.5237420186
-0.2420683452,-0.3576057733,0.5224284030
-0.2396762807,-0.3531315876,0.5211216482
-0.2373446783,-0.3486278798,0.5198132455
-0.2350780083,-0.3440844832,0.5184943606
-0.2328798993,-0.3394928612,0.5171561215
-0.2307526834,-0.3348466902,0.5157900225
-0.2286971848,-0.3301423778,0.5143884416
-0.2267127187,-0.3253794659,0.5129452182
-0.2247972537,-0.3205608634,0.5114562039
-0.2229476847,-0.3156928536,0.5099196869
-0.2211601626,-0.3107848430,0.5083366018
